Zip Code,State,Population,White,Black,AI,Asian,NHOPI,Other,Mixed,Hispanic
85541,AZ,84,95.2,1.2,1.2,0.0,0.0,0.0,2.4,1.2
85541,AZ,60,98.3,0.0,0.0,0.0,0.0,0.0,1.7,5.0
85541,AZ,570,94.7,0.3,2.3,0.0,0.0,2.1,0.5,4.4
85541,AZ,48,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1
85541,AZ,76,96.0,1.3,0.0,0.0,0.0,0.0,2.6,4.0
85541,AZ,46,93.5,4.3,0.0,0.0,0.0,2.2,0.0,2.2
85541,AZ,38,97.4,0.0,0.0,0.0,0.0,2.6,0.0,13.2
85541,AZ,765,93.1,0.4,0.5,0.1,0.0,3.1,2.8,9.7
85541,AZ,217,97.2,0.0,0.0,0.0,0.0,1.8,0.9,9.7
85541,AZ,"15,301",91.6,0.4,2.3,0.7,0.1,3.1,1.7,9.7
85541,AZ,564,94.3,0.0,0.5,0.0,0.0,1.6,3.5,8.3
85541,AZ,"2,310",91.4,0.2,1.5,0.5,0.1,3.8,2.5,9.9
85541,AZ,256,91.8,0.4,1.6,0.0,0.4,4.3,1.6,9.0
85541,AZ,70,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85541,AZ,148,95.3,0.7,1.4,1.4,0.0,0.0,1.4,4.7
85541,AZ,491,95.1,0.4,1.0,0.4,0.4,1.8,0.8,5.5
85542,AZ,"1,347",0.6,0.1,98.7,0.0,0.0,0.2,0.4,1.1
85542,AZ,"1,849",1.4,0.1,97.8,0.0,0.0,0.2,0.5,4.2
85543,AZ,175,83.4,0.0,8.0,0.0,0.0,6.3,2.3,17.7
85543,AZ,30,66.7,0.0,13.3,0.0,0.0,0.0,20.0,30.0
85543,AZ,"2,387",87.4,0.4,0.6,0.1,0.1,7.7,3.6,20.9
85543,AZ,"1,230",87.2,0.7,3.0,0.1,0.1,7.0,1.9,23.4
85544,AZ,"1,963",97.3,0.2,0.5,0.4,0.4,0.4,1.0,2.6
85544,AZ,961,97.1,0.0,0.9,0.5,0.0,0.1,1.4,3.4
85544,AZ,25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85545,AZ,28,96.4,0.0,0.0,3.6,0.0,0.0,0.0,0.0
85545,AZ,555,93.9,0.2,0.9,0.2,0.4,0.7,3.8,4.1
85546,AZ,"1,518",83.5,0.9,2.0,0.1,0.0,9.8,3.8,29.6
85546,AZ,"9,566",81.4,1.2,1.6,0.9,0.1,11.1,3.7,43.5
85546,AZ,502,75.7,0.0,0.6,0.0,0.0,21.9,1.8,65.5
85546,AZ,27,100.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6
85546,AZ,"2,935",70.2,5.6,5.0,1.3,0.7,12.1,5.0,39.7
85546,AZ,24,75.0,0.0,0.0,0.0,0.0,0.0,25.0,37.5
85546,AZ,"5,105",82.9,3.4,1.5,0.3,0.1,10.1,1.6,37.0
85550,AZ,74,4.0,0.0,93.2,0.0,0.0,0.0,2.7,17.6
85550,AZ,226,5.3,0.0,91.2,0.4,0.0,0.9,2.2,15.5
85550,AZ,"4,038",1.8,0.1,97.2,0.0,0.0,0.1,0.8,2.9
85550,AZ,449,1.3,0.2,97.1,0.0,0.0,0.2,1.1,6.0
85551,AZ,399,83.2,0.0,0.3,1.5,0.0,12.0,3.0,77.2
85552,AZ,"4,837",85.3,1.8,1.8,0.7,0.2,6.9,3.3,21.6
85552,AZ,"1,381",88.4,0.1,1.0,0.2,0.1,7.8,2.4,24.8
85553,AZ,"1,424",97.6,0.5,0.6,0.2,0.1,0.1,0.8,4.8
85553,AZ,77,98.7,0.0,0.0,0.0,0.0,1.3,0.0,2.6
85554,AZ,19,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85554,AZ,666,93.7,0.0,3.1,0.3,0.0,0.9,1.9,6.5
85554,AZ,93,92.5,0.0,1.1,0.0,0.0,0.0,6.5,0.0
85601,AZ,695,91.5,0.6,1.3,0.6,0.3,2.7,3.0,17.6
85602,AZ,"5,102",87.8,1.0,1.0,0.7,0.2,5.8,3.6,22.1
85602,AZ,"1,812",92.9,0.6,1.1,0.4,0.3,2.0,2.7,12.8
85602,AZ,682,89.6,0.4,1.8,1.0,0.0,6.3,0.9,13.9
85602,AZ,"1,868",92.7,0.4,0.8,0.4,0.0,2.7,3.0,12.6
85603,AZ,"5,575",84.2,1.4,1.4,0.5,0.1,8.6,3.7,36.2
85603,AZ,149,84.6,0.0,2.0,0.0,0.0,12.8,0.7,63.8
85603,AZ,"1,431",87.2,0.2,1.3,0.6,0.1,7.3,3.4,35.1
85605,AZ,449,83.1,0.2,1.6,0.2,0.0,11.4,3.6,43.9
85605,AZ,148,87.8,2.0,0.7,0.0,0.7,6.8,2.0,16.2
85606,AZ,"1,184",94.4,0.3,1.2,0.3,0.4,2.2,1.1,10.6
85607,AZ,"15,204",70.4,1.0,1.1,0.5,0.1,24.2,2.8,89.1
85607,AZ,723,63.2,0.8,1.4,0.1,0.0,32.2,2.2,94.6
85607,AZ,"2,998",71.2,0.9,0.9,0.6,0.2,23.2,3.1,71.4
85608,AZ,"2,174",52.6,15.1,6.3,0.5,0.1,24.1,1.3,37.4
85608,AZ,131,48.9,15.3,7.6,1.5,0.0,22.9,3.8,50.4
85609,AZ,209,97.1,0.0,0.5,0.0,0.0,0.0,2.4,7.7
85609,AZ,183,89.1,0.6,1.1,0.0,1.1,2.7,5.5,9.3
85610,AZ,459,71.9,0.4,2.0,1.1,0.0,21.4,3.3,54.3
85610,AZ,874,87.8,0.6,2.6,0.1,0.0,7.1,1.8,21.6
85611,AZ,161,91.3,1.2,0.0,1.2,0.0,5.6,0.6,14.3
85611,AZ,804,93.0,0.1,1.4,0.1,0.0,3.2,2.1,16.2
85613,AZ,"5,601",71.0,14.9,0.8,3.2,0.6,3.2,6.4,16.1
85614,AZ,"15,349",96.2,0.6,0.3,0.8,0.1,1.4,0.8,6.0
85614,AZ,"6,496",84.6,2.1,1.3,1.5,0.1,7.5,2.8,24.3
85614,AZ,50,90.0,0.0,0.0,0.0,0.0,10.0,0.0,22.0
85615,AZ,644,66.3,4.2,1.1,0.5,0.2,23.6,4.2,37.6
85615,AZ,212,96.2,0.0,1.4,0.0,0.0,0.0,2.4,15.1
85615,AZ,"6,905",88.0,1.5,1.0,1.2,0.2,5.0,3.1,17.1
85615,AZ,"1,652",90.6,1.2,1.1,1.0,0.4,3.5,2.2,13.3
85616,AZ,"1,853",77.1,6.4,1.4,2.0,0.8,6.8,5.4,19.6
85616,AZ,"2,617",85.4,2.2,1.1,1.7,0.5,5.3,3.9,16.9
85616,AZ,"1,095",85.8,2.2,2.7,0.6,0.0,4.3,4.5,15.1
85617,AZ,238,99.2,0.0,0.4,0.0,0.0,0.0,0.4,6.3
85617,AZ,"1,039",92.3,0.2,1.3,0.8,0.0,3.3,2.2,16.8
85618,AZ,"1,375",65.3,0.2,1.6,0.1,0.0,26.8,6.0,69.8
85618,AZ,350,70.6,0.0,2.9,0.6,0.0,22.0,4.0,54.9
85619,AZ,40,75.0,0.0,15.0,10.0,0.0,0.0,0.0,5.0
85620,AZ,897,58.8,0.7,0.5,0.0,0.0,36.9,3.2,87.3
85621,AZ,177,85.3,0.0,0.6,0.0,0.0,14.1,0.0,89.8
85621,AZ,136,86.0,2.2,0.0,0.0,0.0,8.8,2.9,62.5
85621,AZ,"20,837",71.7,0.4,0.7,0.6,0.0,24.3,2.4,95.0
85621,AZ,"1,894",73.3,0.4,0.2,0.3,0.1,24.1,1.7,84.3
85622,AZ,"6,042",98.4,0.1,0.2,0.6,0.0,0.2,0.5,2.1
85622,AZ,283,88.3,0.3,1.4,0.3,0.0,2.8,6.7,22.6
85623,AZ,74,90.5,0.0,0.0,0.0,0.0,5.4,4.0,18.9
85623,AZ,51,51.0,0.0,0.0,0.0,0.0,43.1,5.9,68.6
85623,AZ,"3,686",74.2,0.4,1.3,0.3,0.3,18.7,4.7,41.2
85623,AZ,262,84.0,0.0,0.4,0.0,0.0,11.4,4.2,40.8
85624,AZ,913,87.7,0.2,2.2,0.0,0.0,8.8,1.1,42.4
85624,AZ,513,93.4,0.0,0.2,0.8,0.0,5.3,0.4,19.5
85625,AZ,281,86.8,0.7,4.3,1.1,0.0,4.3,2.9,14.9
85625,AZ,"1,702",93.0,0.5,1.1,0.6,0.1,2.3,2.5,9.7
85626,AZ,"1,021",64.5,0.6,0.6,0.3,0.0,31.7,2.3,95.8
85627,AZ,968,93.1,0.2,0.7,0.9,0.0,2.9,2.2,10.1
85629,AZ,"18,763",78.8,3.2,1.3,2.1,0.1,9.7,4.7,34.6
85629,AZ,"4,805",81.2,0.8,1.7,0.5,0.1,12.2,3.5,38.8
85630,AZ,"1,699",92.1,0.4,1.1,0.6,0.1,2.9,2.9,10.9
85630,AZ,"1,117",91.7,0.5,2.3,0.5,0.0,2.9,2.1,9.3
85631,AZ,"3,551",78.1,0.8,2.4,0.5,0.0,13.3,4.9,49.9
85631,AZ,79,86.1,0.0,2.5,0.0,0.0,6.3,5.1,12.7
85632,AZ,165,84.2,0.0,1.8,1.2,0.6,7.9,4.2,30.3
85632,AZ,670,89.4,0.1,0.6,0.3,0.0,7.0,2.5,18.5
85633,AZ,54,96.3,0.0,0.0,1.9,0.0,0.0,1.9,40.7
85634,AZ,30,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.3
85634,AZ,203,1.0,0.0,98.5,0.0,0.0,0.0,0.5,2.0
85634,AZ,151,0.0,0.0,98.7,0.0,0.0,0.0,1.3,4.6
85634,AZ,78,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.6
85634,AZ,135,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
85634,AZ,188,0.0,0.0,98.4,0.0,0.0,0.0,1.6,3.7
85634,AZ,96,0.0,0.0,99.0,0.0,0.0,0.0,1.0,1.0
85634,AZ,27,0.0,0.0,92.6,0.0,0.0,0.0,7.4,7.4
85634,AZ,42,11.9,0.0,85.7,0.0,0.0,0.0,2.4,9.5
85634,AZ,158,0.0,0.0,98.1,0.0,0.0,0.6,1.3,0.6
85634,AZ,37,5.4,0.0,94.6,0.0,0.0,0.0,0.0,8.1
85634,AZ,321,0.6,0.0,98.4,0.0,0.0,0.0,0.9,5.9
85634,AZ,197,0.0,0.0,97.5,0.0,0.0,1.0,1.5,5.1
85634,AZ,628,1.6,0.2,96.2,0.0,0.5,0.0,1.6,1.9
85634,AZ,"2,495",1.4,0.1,95.8,0.6,0.0,0.3,1.7,5.5
85634,AZ,111,0.0,0.0,99.1,0.0,0.0,0.0,0.9,9.9
85634,AZ,299,0.0,0.0,99.0,0.0,0.0,0.7,0.3,2.7
85634,AZ,31,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6.5
85634,AZ,114,2.6,0.9,94.7,0.0,0.0,0.0,1.8,7.9
85634,AZ,"1,141",6.0,0.3,90.7,0.1,0.0,1.8,1.1,10.2
85635,AZ,"30,683",74.0,8.3,1.2,4.0,0.7,5.9,6.0,21.6
85635,AZ,216,78.2,0.9,0.0,0.0,0.5,13.9,6.5,22.2
85635,AZ,"3,828",76.8,5.0,0.9,2.7,0.3,9.3,5.0,24.4
85637,AZ,818,92.3,0.4,1.2,1.1,0.0,3.7,1.3,14.7
85637,AZ,450,91.6,0.2,0.7,0.7,0.0,5.3,1.6,14.0
85638,AZ,"1,380",92.0,0.4,0.7,0.7,0.1,2.8,3.4,20.9
85638,AZ,593,96.1,0.5,1.4,0.0,0.0,0.3,1.7,9.1
85640,AZ,13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4
85640,AZ,22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5
85640,AZ,393,71.8,0.8,2.3,0.3,0.0,23.2,1.8,52.7
85640,AZ,13,61.5,0.0,0.0,0.0,0.0,38.5,0.0,61.5
85641,AZ,"5,675",85.2,3.7,0.8,2.2,0.0,3.8,4.3,18.8
85641,AZ,"3,567",90.0,1.5,0.4,1.4,0.1,3.6,3.1,16.7
85641,AZ,283,79.5,2.1,1.4,5.7,0.0,4.2,7.1,24.4
85641,AZ,"10,208",84.2,3.3,0.8,2.4,0.1,5.0,4.1,19.4
85641,AZ,"2,020",88.9,1.2,1.0,0.9,0.1,4.2,3.7,13.4
85643,AZ,"3,757",67.6,1.1,1.3,0.7,0.2,26.1,3.0,50.1
85643,AZ,"6,053",78.8,2.1,1.7,0.4,0.2,14.2,2.6,38.6
85645,AZ,255,69.4,0.8,1.6,0.8,0.0,21.2,6.3,42.4
85645,AZ,"1,090",72.0,0.1,2.2,0.0,0.1,21.8,3.8,67.6
85645,AZ,612,87.9,0.0,1.6,1.5,0.0,6.5,2.5,26.6
85645,AZ,274,72.3,0.4,1.1,0.4,0.0,21.2,4.7,48.2
85646,AZ,40,52.5,0.0,15.0,0.0,0.0,32.5,0.0,87.5
85646,AZ,"1,169",90.7,0.4,0.6,0.6,0.0,6.6,1.1,20.2
85646,AZ,102,95.1,0.0,0.0,2.0,0.0,2.0,1.0,8.8
85648,AZ,"18,939",71.0,0.4,0.6,0.5,0.1,25.6,1.8,85.4
85648,AZ,141,87.9,0.0,0.0,1.4,0.0,10.6,0.0,41.1
85650,AZ,"7,603",79.2,7.3,0.8,5.1,0.5,2.9,4.3,12.9
85650,AZ,"7,676",86.1,2.0,1.1,2.0,0.2,5.0,3.6,18.0
85653,AZ,"6,050",82.6,1.9,2.3,0.3,0.1,9.1,3.5,22.8
85653,AZ,"6,520",75.3,3.3,2.9,1.5,0.1,12.4,4.5,31.4
85653,AZ,259,81.8,1.5,1.5,1.2,0.0,13.5,0.4,27.0
85653,AZ,"1,498",89.1,0.6,2.1,0.4,0.0,5.0,2.7,18.6
85653,AZ,756,88.0,0.9,1.7,1.2,0.1,6.3,1.7,22.2
85654,AZ,97,27.8,38.1,2.1,0.0,0.0,26.8,5.2,44.3
85658,AZ,"6,567",90.2,1.2,0.8,2.2,0.0,3.1,2.6,11.4
85658,AZ,31,77.4,0.0,6.5,0.0,0.0,16.1,0.0,25.8
85658,AZ,"1,192",85.3,1.5,1.8,1.4,0.0,5.2,4.8,17.4
85701,AZ,"4,983",68.9,6.2,3.5,1.5,0.1,14.5,5.3,41.6
85704,AZ,"23,677",87.2,1.7,0.9,3.7,0.1,3.6,2.8,16.4
85704,AZ,829,80.1,2.2,2.9,2.6,0.0,8.8,3.4,30.8
85704,AZ,"5,548",89.0,1.8,1.0,1.5,0.1,3.5,3.1,15.8
85704,AZ,875,71.9,3.2,2.5,6.1,0.2,12.0,4.1,25.5
85705,AZ,"15,582",77.5,1.7,2.0,1.1,0.1,13.8,3.7,36.6
85705,AZ,"41,939",64.8,5.1,4.7,3.3,0.2,17.4,4.5,45.3
85706,AZ,"44,989",55.0,2.9,4.2,0.9,0.1,33.4,3.5,83.6
85706,AZ,"10,220",57.6,2.2,2.3,0.5,0.0,33.9,3.5,75.6
85707,AZ,658,73.3,10.8,0.8,4.9,0.5,3.2,6.7,14.9
85708,AZ,"2,980",74.5,9.4,0.9,2.6,0.5,3.4,8.7,17.0
85710,AZ,"54,439",79.6,5.6,1.3,2.5,0.4,6.5,4.2,21.5
85711,AZ,"41,251",70.0,6.1,2.0,3.3,0.2,13.4,4.9,35.9
85712,AZ,"32,666",77.6,5.4,1.8,3.3,0.3,7.5,4.1,23.5
85713,AZ,"5,652",45.3,3.0,10.7,0.8,0.1,36.1,4.0,78.5
85713,AZ,"41,160",56.1,5.7,4.8,1.2,0.1,27.8,4.3,71.3
85713,AZ,"3,316",92.1,1.4,0.9,0.9,0.0,3.1,1.6,9.7
85713,AZ,23,95.7,0.0,0.0,4.3,0.0,0.0,0.0,21.7
85714,AZ,"14,978",55.1,2.3,4.8,0.5,0.1,34.0,3.2,87.5
85714,AZ,31,64.5,3.2,12.9,0.0,0.0,16.1,3.2,38.7
85715,AZ,"1,715",95.7,0.1,0.2,0.8,0.0,1.3,1.9,9.7
85715,AZ,"15,987",86.0,3.0,1.0,3.4,0.1,3.4,3.1,15.8
85716,AZ,230,73.5,2.2,2.2,0.9,0.0,19.1,2.2,40.4
85716,AZ,"32,623",75.5,5.1,2.5,2.9,0.4,8.9,4.7,25.5
85718,AZ,377,79.3,4.5,2.9,5.3,0.3,6.4,1.3,20.2
85718,AZ,"24,690",88.9,1.3,0.5,5.4,0.1,1.7,2.2,9.8
85718,AZ,"2,264",76.1,3.5,1.6,6.4,0.1,8.7,3.8,22.4
85718,AZ,36,86.1,0.0,0.0,13.9,0.0,0.0,0.0,0.0
85719,AZ,"43,989",75.2,4.0,2.1,6.2,0.2,8.1,4.2,24.1
85730,AZ,"37,552",74.4,7.0,1.2,3.4,0.3,8.9,4.8,26.5
85730,AZ,771,92.1,0.7,0.9,1.7,0.1,2.2,2.3,9.9
85735,AZ,756,75.9,1.5,9.7,0.7,0.0,9.9,2.4,24.9
85735,AZ,"8,876",75.5,1.6,2.5,1.1,0.2,15.8,3.3,40.8
85735,AZ,"1,618",69.7,2.4,4.5,0.2,0.0,19.6,3.7,43.5
85736,AZ,"4,825",73.2,0.8,2.9,0.5,0.3,19.2,3.0,40.0
85736,AZ,150,90.7,0.0,1.3,2.7,0.0,2.0,3.3,9.3
85737,AZ,"20,685",89.3,1.4,0.4,3.5,0.1,2.8,2.5,11.8
85737,AZ,42,95.2,0.0,0.0,0.0,0.0,4.8,0.0,9.5
85739,AZ,"7,569",85.6,0.9,1.0,1.0,0.1,8.3,3.1,24.6
85739,AZ,90,84.4,0.0,0.0,5.6,2.2,7.8,0.0,25.6
85739,AZ,"9,614",95.8,0.8,0.2,0.9,0.0,1.4,0.9,4.9
85739,AZ,575,89.2,0.7,1.2,0.7,0.2,4.2,3.8,10.4
85741,AZ,"31,494",82.1,2.4,1.0,3.0,0.2,7.5,3.9,25.4
85741,AZ,"1,070",79.6,3.4,1.8,2.6,0.2,7.5,5.0,29.7
85741,AZ,426,78.2,1.6,0.7,2.8,0.0,12.2,4.5,34.0
85742,AZ,"11,247",85.7,1.9,0.8,2.9,0.1,4.3,4.3,17.7
85742,AZ,"2,732",79.9,3.3,0.9,3.8,0.4,7.6,4.1,25.5
85742,AZ,370,88.1,1.1,0.0,6.0,0.3,1.9,2.7,7.6
85742,AZ,"10,863",85.5,2.1,1.1,1.6,0.2,6.5,3.1,21.1
85743,AZ,"18,070",81.8,2.5,0.8,5.3,0.1,5.8,3.7,21.7
85743,AZ,"8,065",89.3,0.8,1.3,0.5,0.1,4.9,3.1,15.9
85743,AZ,"3,009",87.1,0.6,1.8,2.4,0.4,5.3,2.5,16.2
85745,AZ,"27,853",63.8,4.4,3.8,2.9,0.1,20.9,4.1,57.8
85745,AZ,"9,153",84.6,2.3,1.1,2.7,0.1,6.7,2.4,26.9
85746,AZ,"24,468",58.7,2.6,5.4,0.7,0.1,28.3,4.2,70.6
85746,AZ,"17,015",55.3,3.4,4.8,1.2,0.1,31.3,3.9,74.3
85746,AZ,"1,574",18.6,0.6,73.2,0.2,0.0,6.2,1.3,18.3
85747,AZ,"1,572",92.9,1.6,0.2,2.0,0.0,2.0,1.3,11.3
85747,AZ,"20,994",81.0,5.1,0.7,3.4,0.4,4.9,4.6,20.9
85747,AZ,492,82.9,1.2,0.2,1.0,0.0,11.0,3.7,35.6
85748,AZ,711,94.5,0.4,0.1,1.6,0.0,0.8,2.5,6.9
85748,AZ,"16,786",85.0,3.4,0.7,4.0,0.1,3.8,3.0,15.7
85748,AZ,590,92.0,0.8,0.0,1.7,0.0,2.9,2.5,9.0
85749,AZ,"16,190",92.1,0.9,1.0,1.6,0.0,2.0,2.2,9.7
85749,AZ,"2,194",86.9,2.9,0.7,4.0,0.0,1.7,3.8,12.1
85749,AZ,648,75.3,11.7,0.8,1.2,0.5,5.4,5.1,20.4
85750,AZ,"24,161",88.5,1.5,0.4,5.4,0.1,2.0,2.2,9.9
85755,AZ,"14,318",90.9,1.6,0.3,3.1,0.1,2.0,1.9,9.6
85755,AZ,787,89.5,1.8,1.0,1.8,0.0,4.5,1.5,12.4
85756,AZ,873,64.0,1.7,3.0,1.3,0.0,25.8,4.2,69.5
85756,AZ,"5,372",64.2,0.6,1.8,0.5,0.0,29.6,3.2,80.3
85756,AZ,"21,232",61.2,8.3,3.6,1.5,0.3,20.9,4.3,56.7
85756,AZ,"8,226",64.7,5.3,2.0,4.1,0.3,19.4,4.1,39.1
85757,AZ,"3,281",58.0,1.7,4.3,0.7,0.2,30.5,4.6,70.7
85757,AZ,"9,355",60.6,3.3,4.2,1.6,0.2,26.2,4.0,65.1
85757,AZ,"4,352",16.3,1.0,73.2,0.4,0.0,6.6,2.5,29.3
85901,AZ,"2,597",93.2,0.3,2.0,0.5,0.1,2.0,1.9,6.2
85901,AZ,"10,660",87.6,0.4,4.1,0.8,0.1,4.2,2.7,12.8
85901,AZ,20,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85901,AZ,142,96.5,0.0,0.0,0.7,0.0,2.8,0.0,12.0
85901,AZ,"2,121",91.2,0.3,1.5,0.5,0.0,5.0,1.6,16.7
85901,AZ,"1,667",92.7,0.2,1.3,0.9,0.1,2.8,2.0,8.0
85911,AZ,"1,713",0.8,0.1,96.4,1.7,0.0,0.4,0.6,1.9
85911,AZ,87,8.1,0.0,92.0,0.0,0.0,0.0,0.0,1.1
85912,AZ,84,98.8,0.0,0.0,0.0,0.0,0.0,1.2,4.8
85912,AZ,94,91.5,1.1,0.0,3.2,0.0,0.0,4.3,3.2
85920,AZ,145,95.9,0.0,0.7,0.0,0.0,1.4,2.1,6.2
85920,AZ,319,97.5,0.0,0.0,0.6,0.0,0.0,1.9,6.6
85922,AZ,41,85.4,0.0,0.0,0.0,0.0,2.4,12.2,43.9
85923,AZ,401,91.5,0.0,1.3,0.3,0.0,2.2,4.7,6.7
85923,AZ,220,95.5,0.9,0.0,0.5,0.0,0.5,2.7,5.5
85924,AZ,38,65.8,2.6,10.5,0.0,0.0,7.9,13.2,34.2
85924,AZ,"2,645",89.5,0.6,3.2,0.8,0.2,3.0,2.8,10.2
85925,AZ,"4,800",87.8,0.6,3.5,0.2,0.0,4.9,3.0,18.8
85925,AZ,84,95.2,0.0,1.2,0.0,0.0,2.4,1.2,10.7
85926,AZ,143,9.8,0.0,86.0,0.0,0.0,0.7,3.5,14.0
85926,AZ,117,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
85927,AZ,41,97.6,0.0,0.0,0.0,0.0,2.4,0.0,12.2
85927,AZ,135,83.7,0.0,3.7,2.2,0.0,5.2,5.2,16.3
85928,AZ,599,86.8,0.0,1.7,0.2,0.3,9.2,1.8,17.0
85928,AZ,503,88.1,1.8,2.2,0.8,0.2,4.0,3.0,9.2
85929,AZ,"4,094",86.1,0.6,2.4,0.7,0.0,7.6,2.5,19.6
85929,AZ,"1,734",90.4,0.6,2.4,0.6,0.0,4.5,1.6,13.7
85929,AZ,"1,510",87.0,0.1,3.0,0.4,0.0,6.3,3.3,15.1
85929,AZ,984,86.2,0.4,4.8,0.7,0.0,4.4,3.6,11.9
85930,AZ,513,0.8,0.0,98.0,0.2,0.0,0.2,0.8,4.5
85930,AZ,525,5.0,0.4,89.3,0.0,0.0,2.1,3.2,14.9
85930,AZ,48,4.2,0.0,87.5,0.0,0.0,2.1,6.3,0.0
85931,AZ,207,92.3,2.9,0.0,0.5,0.0,1.0,3.4,6.3
85932,AZ,26,84.6,0.0,0.0,0.0,0.0,3.9,11.5,3.9
85932,AZ,338,97.0,0.3,0.3,0.0,0.0,1.2,1.2,5.3
85933,AZ,"2,223",91.1,0.3,2.3,0.3,0.1,3.2,2.7,10.1
85933,AZ,810,97.8,0.0,0.1,0.4,0.0,0.6,1.1,3.5
85934,AZ,487,96.7,0.0,0.0,0.2,0.0,1.2,1.9,7.4
85934,AZ,87,88.5,0.0,4.6,4.6,0.0,1.1,1.1,3.5
85935,AZ,299,7.7,0.7,83.6,0.3,0.0,0.7,7.0,6.0
85935,AZ,"1,794",91.1,0.2,2.7,1.1,0.3,3.0,1.5,10.2
85935,AZ,"2,548",88.2,0.6,4.1,0.9,0.0,3.6,2.7,14.9
85935,AZ,91,90.1,0.0,3.3,0.0,0.0,4.4,2.2,11.0
85936,AZ,"3,480",82.6,0.1,5.3,0.3,0.0,7.3,4.3,25.3
85936,AZ,813,85.4,6.0,3.4,0.1,0.0,3.0,2.1,25.3
85937,AZ,"5,590",84.6,0.1,6.5,0.2,0.2,6.0,2.4,11.8
85937,AZ,26,65.4,3.9,11.5,0.0,0.0,11.5,7.7,19.2
85937,AZ,"2,022",91.7,1.1,2.4,0.3,0.1,2.6,1.9,7.6
85938,AZ,85,87.1,0.0,1.2,0.0,0.0,8.2,3.5,14.1
85938,AZ,"1,952",84.0,0.1,5.4,1.0,0.1,5.8,3.6,24.5
85938,AZ,329,83.9,0.3,4.3,0.3,0.0,4.9,6.4,14.3
85939,AZ,"4,066",86.0,0.2,4.8,0.3,0.1,6.0,2.7,13.3
85939,AZ,334,96.7,0.3,0.6,0.0,0.3,1.5,0.6,3.6
85940,AZ,122,86.1,0.0,9.0,0.8,0.0,1.6,2.5,2.5
85940,AZ,"1,321",93.8,0.3,1.7,0.3,0.0,2.2,1.7,8.0
85941,AZ,"1,209",0.1,0.0,99.5,0.0,0.0,0.1,0.3,1.2
85941,AZ,127,1.6,0.0,98.4,0.0,0.0,0.0,0.0,0.8
85941,AZ,318,3.5,0.0,95.0,0.0,0.0,0.3,1.3,2.8
85941,AZ,699,0.1,0.0,99.3,0.0,0.0,0.0,0.6,2.6
85941,AZ,"1,417",5.3,0.1,93.6,0.4,0.0,0.1,0.6,2.1
85941,AZ,968,0.7,0.0,98.5,0.0,0.0,0.0,0.8,0.5
85941,AZ,590,0.2,0.2,98.5,0.0,0.0,0.2,1.0,2.2
85941,AZ,294,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.4
85941,AZ,"4,104",0.9,0.1,96.8,0.7,0.0,0.2,1.4,1.8
85941,AZ,215,13.9,0.5,79.5,0.9,0.0,1.4,3.7,5.6
85942,AZ,77,92.2,0.0,0.0,1.3,0.0,5.2,1.3,9.1
86001,AZ,"33,312",78.5,1.9,8.9,2.0,0.2,5.2,3.4,14.7
86001,AZ,779,95.1,0.3,1.0,0.3,0.3,1.5,1.5,6.8
86001,AZ,"2,622",88.2,0.7,4.6,0.5,0.0,3.1,2.9,13.8
86001,AZ,"1,119",90.0,0.9,3.2,0.5,0.0,2.1,3.3,8.0
86001,AZ,49,87.8,6.1,2.0,0.0,0.0,2.0,2.0,4.1
86001,AZ,"2,895",83.5,0.6,5.5,1.2,0.0,7.9,1.2,14.8
86003,AZ,23,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
86004,AZ,"5,395",77.4,0.6,14.6,0.4,0.1,3.9,3.0,12.4
86004,AZ,"26,196",66.0,1.5,16.4,1.2,0.2,11.0,3.8,24.0
86004,AZ,"5,737",79.7,0.5,13.4,0.4,0.0,3.1,3.0,9.5
86011,AZ,"6,362",77.1,4.1,7.0,4.0,0.2,3.5,4.2,14.2
86015,AZ,385,88.3,0.8,3.9,2.9,0.8,2.3,1.0,12.2
86016,AZ,62,4.8,0.0,95.2,0.0,0.0,0.0,0.0,1.6
86017,AZ,631,90.3,1.3,0.8,0.6,0.3,4.4,2.2,8.1
86017,AZ,36,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1
86018,AZ,759,91.3,0.1,2.0,0.1,0.9,2.6,2.9,10.7
86020,AZ,885,2.5,0.0,94.0,0.0,0.0,0.8,2.7,4.1
86020,AZ,"1,056",2.5,0.0,96.0,0.0,0.0,0.0,1.5,1.7
86021,AZ,"1,264",94.6,0.2,0.0,0.2,0.1,2.0,2.9,5.1
